Actual Wavelengths,Predicted Wavelengths
468.0385960630664,455.89915097160446
700.627275495785,624.1880421613606
595.4174258764446,574.787648839464
533.6610553738483,548.1256863357702
467.97946618439687,482.03230632154214
837.6158926764983,663.5590924476357
763.2970831799763,605.9377557949095
644.8177243541897,524.2667218983217
550.1180683783448,465.7455403762947
679.852888414925,643.0298105712989
606.0578820118811,578.6711271883864
579.9853391014994,535.0445093775108
480.8642400701781,489.25419830889183
777.938865544766,603.2864746046171
600.621012444145,556.4512359528748
542.186274381016,520.3685247905181
465.0502083970718,472.67681964342484
544.8264278932212,653.4390753012265
504.4586353696602,598.1468203586385
476.1808843449634,529.770034587529
455.654678272116,470.422739851471
808.9820195810361,650.9049896904181
737.6270040010118,601.2051978013956
718.5840110078352,574.0797551543683
587.0235374380363,484.5305681977629
602.8558096941915,642.8197494760734
537.8163313736185,590.5497703161383
529.7152287926846,522.9729462431735
497.8348305978821,465.1451321388715
738.7630954340286,632.3320572508679
602.8102664915774,584.3001765450994
579.260948154166,561.343892631052
508.1902462209763,484.6597906757772
590.8529383009242,652.3257060221179
589.4404294373809,598.8142407520819
564.4612246536981,529.8815041813161
449.47111275655215,466.64745809976586
604.5650117456447,651.8146920586474
582.2515573888973,602.300987310701
474.1508404060144,584.5384346098764
470.36307484639593,490.69540144960223
623.6049869230419,646.8738533006077
590.462502049809,592.5624903663572
526.0449080980346,521.5684118558103
450.2458708101062,466.8581850856451
574.3081158369903,700.7270642490421
562.4919756701654,624.6720211040536
545.268890057187,576.5607198220096
468.2588059440985,502.6732228826678
520.9625049252976,578.1578864792277
495.55159589650657,538.7513200221929
476.2101986300317,493.846887710901
455.947918114199,453.2304359751502
486.0421852066818,640.417920557355
465.63583505789865,579.8303994292675
463.087972029255,540.3386474480751
462.9537746466754,485.9165878033528
755.5277184310702,690.5691140556775
679.4799846748333,608.6512443120138
613.9243432197584,542.0105673782692
579.8247315218983,491.31311592402255
523.6910141184651,618.8466530213674
515.9252531135904,571.7300751119459
474.0945959430484,540.7777730889142
437.3976525320684,477.7856027116119
633.0855537735334,658.2216533072598
626.1386646949923,603.1187246562394
541.5995896549817,534.5910262620656
444.47380938997776,469.82397504681404
528.8204891980407,593.0817236915773
510.3625384901165,549.322719816922
494.3328986406138,505.76421342951653
463.91949640449496,462.3436957069717
504.3539332100116,606.1922977939832
498.2365942629005,555.0968167266501
460.5035078816221,526.7273010997868
453.10520090102193,482.43905043469994
588.6514000659456,608.2922203499828
561.7603783178113,561.3329656348113
472.966119527276,528.1625721619864
439.3658505881931,475.51775135636524
510.1714411665308,609.8639952419338
504.062559665145,557.036389668961
489.361788908185,528.2768521661457
450.1084735005105,484.1872503567441
744.441471555693,666.5309541327908
615.8720804215559,600.5817984844003
607.6991433081654,559.9759798771641
480.3563608398537,492.5398031491956
577.9110993685471,621.216212367874
568.4841471810776,572.0733222410978
558.335733396071,549.5878056433703
454.5949914887845,484.8326825024988
579.5766879867067,679.1859639753598
514.568213188165,608.2034721576862
503.4052784630531,561.1401623430094
479.76497042240504,493.7608462821721
638.531484013179,612.625526752019
538.2410542088205,567.4867080864153
494.1925808116165,532.2092532102557
478.8165454897073,473.2494912975416
883.4891497336907,650.3361964434347
688.3234597943687,584.121102753215
464.7465696015242,537.1514541215066
432.7524403852291,486.28778342873784
871.8903709476441,633.0388825802264
808.6992940453625,591.3478362631719
789.1294533825247,553.5477016257607
625.6326029029589,473.12437985715536
607.7916391862393,681.8629299261099
598.5633302247654,625.5362411532503
573.0552368103438,550.7284453183534
448.385589624607,471.6454236762994
664.6014143673349,659.0843975320724
619.3985689213596,591.8658472533328
518.9311182718285,550.2112366109068
476.479471533738,488.06255070354945
588.976472965822,623.1478265735649
517.7786248379507,561.8221967841936
515.2330212052162,518.5828559386842
445.31166333695944,480.36284044284537
560.8489159458138,589.4978964279184
546.4638452902718,553.8790197700159
505.9816322727785,505.3634889991254
467.6263442790666,460.16003340480313
505.7377145716787,743.1268326704266
497.19856329910266,674.7711538493338
444.3938252338676,574.0566152067447
426.6980255518923,476.18902728792733
831.5215709029452,622.8363666778317
702.8279199121653,581.7859235363167
627.3304389588875,542.7979019050262
620.4448021319861,471.085127393011
897.7859053342904,645.3257614825991
703.6850127063283,580.3015544016309
628.7890620664117,539.767004463379
617.50121530202,485.2426928071024
584.2794944143261,584.0295403148486
563.8677964470476,546.9697942077865
524.6187189122548,500.8707261298498
462.3549764618555,460.7043603823953
487.3007546155335,643.5502295671463
452.6130496607777,580.0348065454785
450.5819555706401,538.5743779172569
420.47223918502647,484.43733493304853
504.37827607283606,640.6714966107015
488.5474710611747,575.3295845001762
464.6056293585397,530.0551537669521
417.20570848878344,484.24806390846527
627.8152886079606,622.15414317754
567.169174201136,566.7742462562748
547.6231064964916,524.6377838997649
483.55558564990014,478.9248758677793
680.4300830922333,612.611239836568
555.0957230304715,566.913705752676
533.9065683608693,533.0802258134881
472.8166178532291,473.8888832047575
510.8983046511708,647.2267661744548
474.4800886757949,583.1672754092306
451.58803496673806,540.7807995749005
431.522039623743,485.03905184794553
656.1290436899292,640.5145887789708
647.2583854153044,598.6766049705466
627.4196766298201,555.2966234212691
479.0964321215763,472.10076337414284
630.3282482897991,621.9527257917215
605.5789177029181,576.8001341171782
556.1921797987364,530.6448858252222
521.7514128822139,468.85426145671596
755.5277184310702,657.8271811814554
679.4799846748333,587.2650238184924
613.9243432197584,539.7938279161339
579.8247315218983,488.3361562819891
580.214669021434,610.318519915118
574.4152741961453,565.7591441956157
563.985055817266,529.329102570004
457.8968754331682,472.6933118253008
683.4840680000094,579.9025387174521
588.9179303042077,545.9447127596185
520.3435647859537,493.54895648342114
409.14876372677094,456.4807617995102
544.6520790404546,647.2198273777004
541.3569862876044,581.6820770451842
470.0012086866222,534.6612059061247
421.44105516161386,485.5647454489545
604.5650117456447,629.666723319076
582.2515573888973,588.9529848904842
474.1508404060144,557.6815578593336
470.36307484639593,474.56366342577576
830.1292858466161,629.7722323828458
732.266908333465,587.9302575611226
692.1433905657562,553.1730779181281
593.7696989780121,473.8442761887215
534.6481660855585,574.9407420888687
518.4679246313269,537.7758056995494
487.7313165056417,492.9867326651089
476.14883685981425,459.91168685487804
568.7176027949133,588.0172776588289
549.059168386686,552.3285392959182
509.63069908218574,505.02050638562883
462.3016362354688,460.44754571497435
581.0444280615988,647.5680902726858
573.2772425885129,599.9769848929178
573.2354095794708,551.1213721552693
451.3089575089877,472.52946994178103
427.6756646341503,669.2552921093173
425.6165161082352,596.3466261580697
413.64894468625374,549.1605191353327
394.66014909392055,490.7978253864327
613.3467403349949,625.442865133102
574.3866705839907,579.0954605570702
568.2488278768235,533.2729996501785
453.97680327833547,469.629196686305
819.7561852527456,669.1617182055063
744.2625911368712,613.072307141459
647.8911553488601,538.4968182883363
552.4887088495086,469.5634077352808
741.7765600746402,644.4892788477969
710.094898827844,575.5704657999025
332.24320577171915,529.0954651424198
324.1278888269732,485.63010914666427
702.530986930159,643.4208660382894
563.8065338640872,581.0867659232409
530.0139019122432,542.6228070647717
444.08127459114854,484.42407674415375
718.8566753468305,585.8466850345661
694.4020862534777,550.0942041501019
607.0455847899506,501.44787527539154
596.7817564062373,459.5490572981256
702.9841813969207,646.9324244757117
667.6836915769329,585.7131907932555
605.5890594509863,550.0367816453816
476.88068303052614,485.317704289034
528.3165074233303,596.2260534571086
497.3431993846251,545.3017563083273
457.7556894064108,518.7526627544249
454.0423109175739,475.39821851518747
641.3195689295559,708.2027242700406
575.4967663617504,645.9613089331382
502.51975971203007,556.2344404199633
438.0595759547538,472.47005475453886
810.9142535647107,624.6414121463138
696.6767437590739,573.1350062283274
675.2113039371985,538.9302731601784
587.6273972043278,478.3089567173877
558.3184920438251,582.5617327780924
538.9330996587646,546.3454303282714
495.65806695221414,499.7202390018958
458.4502207907911,459.99985177833554
520.9625049252976,584.9867236753927
495.55159589650657,549.0822445929393
476.2101986300317,499.6348023734112
455.947918114199,459.1790238995335
797.2464124719116,628.5606642637588
626.3495502176121,577.810530886777
590.7949413092078,545.8845197636895
468.8188247721748,479.120161026797
575.0041270578758,590.5480920629477
563.3507622177636,555.028587882852
516.0369192880318,505.6442811230122
458.9244135246659,459.93966886180067
822.47233546907,673.3065784352667
640.0302252460112,614.3826896887879
480.5840589229429,532.8801413591226
469.66696091199265,468.6261725753244
673.9644263075822,607.9938023692416
571.4607675281819,566.2626707306677
527.8911497559075,530.9486540104365
452.4317897353498,470.0740538827814
561.2118046750935,636.9564014337845
507.2766454987986,592.8122676987193
441.9149706845173,545.7063520074508
435.3908346214956,470.6722522897362
756.8871065276188,639.0501750493912
593.6332318004021,587.6469424524544
576.3863476427989,554.6141824778089
432.9465330789165,480.9784186039791
541.0646069213947,639.1774156365993
535.491750516534,586.9740382778392
487.4922070220345,556.7078064302574
433.0962101744829,482.0542804212139
642.842507531412,628.5582870213501
579.1742076049975,582.1787506226647
544.821802333994,533.7101652162646
493.9872074384884,469.40261960328206
515.2235243375959,629.2930278109026
484.0151816302753,577.9559784838152
475.31235348623653,544.557539146283
448.526131533754,479.1099150068334
544.8264278932212,655.5246660657634
504.4586353696602,601.7957888981637
476.1808843449634,537.6042367801954
455.654678272116,470.3407710647296
677.5111501863419,626.475742983918
572.2867929089758,583.3068422136693
553.126563660848,539.5305470729855
461.33128038202415,469.9257910676751
596.2905675905635,627.9100386634091
551.6301017650296,585.8267625492011
532.3922616410109,548.0295199916443
469.7482625469141,471.8780232939098
619.0827958036338,577.9288835581264
604.4872891406883,541.1446702809523
577.1910730047197,493.9880505912678
458.9132736009928,459.1833306853162
652.5423789518237,620.8213710382512
598.9655803711697,579.2576461519245
579.9244365101151,545.7957897094026
466.9259554652359,472.2990373290225
540.4727163589555,629.154496891361
506.1234968597247,586.8551849165046
443.30030846637055,543.0432471612659
425.4037156178861,470.19894817917975
856.8205559786115,677.3110909305293
783.8522772905812,596.9041980412067
713.2657186728048,541.5278615923833
625.3167938440248,480.89626321220254
842.6916860042331,674.1326688641076
796.4037391842754,594.5273767534067
699.9965012999407,543.3282363819167
618.6272937304973,481.89305859182
677.5111501863419,632.5503449666717
572.2867929089758,583.6629949892248
553.126563660848,541.4905825655931
461.33128038202415,471.5905495664694
656.542117151021,624.6526709660494
622.4443186404698,576.7030678886066
570.1847305076353,534.5832906565922
529.5240133472662,470.95478682045996
897.5002953992779,707.6109020926849
689.701439370833,644.8890430512804
570.5760958417216,539.1777262809949
412.1720518765279,456.41266001712614
534.782207705619,648.8744537796863
528.9673451985138,581.4529230992958
490.3331783758491,540.2992547864601
452.6201538001583,479.9175812257229
735.3215978263087,659.7777601462029
668.8005889025259,607.8225835375459
645.2771666538749,529.7158742081612
468.19235558327034,460.7386884405892
642.842507531412,627.2826775391147
579.1742076049975,578.5140662887068
544.821802333994,535.1339397424925
493.9872074384884,470.8926272516749
529.9384469988903,630.7959305875025
526.1780121526813,585.7883844350691
463.9538871989624,528.9259405132582
451.7062290751185,464.8812100648583
886.0973914997287,585.0490013897165
673.5272544822762,536.9627599088008
587.5385119329312,496.44540501510284
508.1075038061588,471.1687778095783
602.6943258880774,629.6475806233844
572.8205117183716,579.7925425833661
555.0587327575885,535.4300114412868
454.3658736081916,470.951325431707
683.4840680000094,581.0128762176687
588.9179303042077,549.7499024924646
520.3435647859537,502.29639516908577
409.14876372677094,461.7033163258277
612.656186770732,665.3360288422583
569.5468887178597,610.5225202489588
563.555621855562,532.0126158458745
528.9306849568111,461.81031531759317
749.5254643670708,644.647914869551
582.9842726834017,580.2850841814694
572.2691823328425,532.2041622567697
475.371317540097,476.35070811810687
585.7394020133004,645.3404201902
550.3632709993229,581.3900500816964
517.5891078367027,540.6645769943652
448.2195600461519,478.62283868689667
893.5361726985616,669.1763480417345
830.246972179423,594.5774020368674
736.5681012530437,539.6192311019571
732.6659703498235,478.6197743067919
703.0574020296224,625.0576623304204
580.9031557113021,575.2984736397843
541.6768565091862,539.1556473180186
484.1221023256675,473.97839556126155
897.7859053342904,662.5477509853214
703.6850127063283,585.4774438206106
628.7890620664117,534.6886907335681
617.50121530202,480.7704157468748
630.3045302125053,658.8200093234983
574.6217391240123,579.976651236131
552.0230867177139,533.1645048367369
455.96466391493374,482.6791599867854
588.1142801127593,654.7963244432115
563.2008353028251,588.258843919118
547.33924104203,528.0702648829514
456.1659378459104,473.5399195461133
801.2653781072617,648.8719230303326
731.3363564023596,596.1009369055674
716.0470201082765,553.4867119115904
586.8406411222211,473.50694636725086
655.3756203496673,654.7234263119009
622.5483330307354,585.9421144245315
545.5066529648574,546.9309622447934
483.32506375321367,481.320457839782
544.0097046304677,614.618817427887
525.0187914938344,567.0555386702189
521.1114652109535,535.0414112004686
446.1343339094556,474.18223233477147
427.6756646341503,691.5923613313272
425.6165161082352,603.7390594824062
413.64894468625374,536.9841263585339
394.66014909392055,480.353027542713
676.8394403543999,649.7907304095218
629.3607458874646,596.6722649213556
614.3525646559199,555.0472769743625
481.6278212224103,473.9939570553935
578.0479131695089,624.9264720963085
568.0746795694313,575.7014545925906
557.6167432768373,536.9582063204415
455.8510265242718,472.55389875345196
822.47233546907,650.3400531927988
640.0302252460112,598.6756145844004
480.5840589229429,522.0904989873897
469.66696091199265,460.8569404458252
796.163262730047,704.7550903755507
749.6397817134945,643.200147273642
735.212910397333,555.2638221600275
713.8649404744775,462.21787976475235
617.8885202787397,607.0364059002296
582.2590726071375,553.6738820967065
525.2228710201773,516.2445941564529
474.0915867474108,474.68643850398615
718.8768641364126,655.5802679476747
663.635620780502,583.2925961811966
582.0955673810182,541.8031525296236
464.11249093948686,481.8655038628075
528.3165074233303,606.3877841269738
497.3431993846251,548.1252658826495
457.7556894064108,527.3955588656386
454.0423109175739,482.18041872525646
601.3225399003157,670.6303461653133
570.3468238354822,598.0637507247354
550.7279569202167,550.6377245641395
519.287461081475,480.3670410411578
671.8581231834347,677.0113013464204
643.7564184523649,594.9247506498966
621.0629468009321,542.5375929321494
506.3518049542334,482.51797641481016
577.9110993685471,616.2843742138385
568.4841471810776,564.5347626955128
558.335733396071,540.0231147467338
454.5949914887845,478.5534292073539
508.89640830644754,667.9808672629558
495.4781979481173,590.6615188579365
490.9775905899715,530.6859109602783
459.0731671387516,478.00445061165937
702.4096850860385,640.303661316912
635.7295689687116,589.5059888546183
473.0274494217064,528.8002540057006
433.1207890010415,465.85700381228
581.8584323561282,600.2996116014053
511.72573295896575,546.9651198959214
473.1242150542286,527.7372727278181
458.3567816809858,480.5955113369295
545.8328204491643,584.9648364129952
531.9681442041639,550.0377866084414
491.66545020688056,505.76014002003643
473.5426782384917,464.33029567221917
489.662931386531,631.0547168469196
466.9335638682227,571.673038311284
458.8671942678071,535.1195923597423
457.65177620109154,477.87751082934136
575.6112770814393,595.8346511865427
567.686595595164,559.5350682152484
497.41736818055807,513.1619665119606
468.0385960630664,464.43612152171283
656.1290436899292,653.681256577083
647.2583854153044,602.0530977915622
627.4196766298201,554.220894936411
479.0964321215763,471.3114099083686
597.6288824623451,657.0981871432438
578.7374391778417,588.4182401423245
566.7147893330357,527.6134656043216
448.7439600642569,474.2100939218499
747.8713425682434,665.325524221039
603.1552420896735,589.7730194544262
595.564757016147,542.7352704388936
485.2427962802294,481.51221991571686
534.6481660855585,578.345709453416
518.4679246313269,542.0834502205091
487.7313165056417,503.4220496709034
476.14883685981425,466.6678558733323
704.6186162201132,692.6060600102219
651.4513226105233,633.9739232740313
636.8467915059942,554.1083747206533
543.4121991432592,463.62104446060056
830.7247157185855,678.0930589502077
757.700100136476,596.6485522298841
690.5728477532277,541.4864276092526
600.9108578215097,481.3817443566714
520.7716623631878,613.2610382228668
491.4657762841836,567.754933773657
459.1061029507962,528.527463287054
432.327197044576,470.8074996106411
740.6119263339035,634.849710125933
554.1582209989137,570.14976880469
535.9343041207514,532.4392139919496
458.84806274078306,479.6746484119895
540.0563718886741,621.8164507852292
497.6145714241552,578.9423384883503
481.29936025598886,522.4863687930623
451.71567832169274,463.95562924289436
780.6987926209305,593.1104202487159
642.8986551252577,548.7293134053751
535.7046846205708,518.9679334518376
498.58275004623226,473.2021652710115
695.983310594185,653.153925475707
651.6939612965455,599.9654981725423
631.165102778726,555.501150070813
593.8126480565809,472.94394844519627
521.0028349635531,678.28431169798
492.8694151072838,596.9539561169025
485.92581181990687,525.5329320593596
477.4816921343061,476.0793510988691
684.8335589144109,667.8356715974709
639.2340997346352,590.8401715148299
540.7862787971517,542.9934100667773
463.993622474613,481.8594421373279
680.4300830922333,630.8101131997404
555.0957230304715,574.659058134906
533.9065683608693,536.8559971498918
472.8166178532291,476.1897419638895
851.2799498692817,669.2425769295688
657.5277806932569,586.0144601381131
645.3684755142648,516.620776665495
529.5368141913551,469.68000117673574
618.195107495944,647.3561843593956
588.2131356102992,597.7980599249362
514.4387101205367,543.7956585393362
456.5515428264905,481.40327560268184
562.1902011710922,669.1083940120959
538.0679709738802,594.1516640747238
525.095211952674,526.786867151726
471.46041520475393,476.61694598106595
523.6910141184651,616.4262450219918
515.9252531135904,571.8553858960228
474.0945959430484,539.6140944451915
437.3976525320684,471.7375550604268
673.9644263075822,621.3502479996679
571.4607675281819,575.7969767546483
527.8911497559075,543.5762392215768
452.4317897353498,473.91693803433395
427.6756646341503,676.7415740772117
425.6165161082352,597.7305011265463
413.64894468625374,537.7259484863098
394.66014909392055,477.82416146348834
640.4729645162131,660.4861509646815
588.9786047760023,608.9690191162796
488.90101114773086,548.0881322712298
445.0100773578821,486.09010421840264
569.3827592760473,658.0574821220956
528.8292663406135,589.6654165096378
464.0409262466788,540.3447570437544
446.0146275626546,476.352024461219
768.8995068104871,669.3285029924313
609.8527150971846,623.0006116233424
570.5677359592181,597.9657506284825
552.0152616569843,500.0492223506244
646.3008640255122,673.1134833882124
593.678713886837,623.8606098466405
506.6119749289346,580.2818078661468
471.4044169920629,497.06557781370793
575.6112770814393,606.846100052299
567.686595595164,568.4635759163211
497.41736818055807,518.0836519563279
468.0385960630664,469.36292602450624
762.3073484528429,668.2392847238833
699.0935473429431,615.7399107210476
661.3603080097016,554.0226840642481
611.9997376903796,489.4235763311002
792.9176014986932,727.2516775510386
720.0630712831514,671.9935927096254
392.46014294309293,608.8554757935859
289.52337896433556,519.2087398459014
613.3467403349949,622.0552732631376
574.3866705839907,576.6156475158313
568.2488278768235,539.7093507117117
453.97680327833547,472.99345722824273
497.6407139430207,598.5100361008077
497.45831709318554,545.2457000326125
491.98994120588014,494.0216869616798
440.4613935179751,454.5595631704951
696.4799391387647,614.8285844494837
627.4561392058225,570.1698619191988
499.458432651188,519.425327519377
454.8502215169645,468.12608820456785
617.4932649416379,663.6744870883052
568.9349099759,612.5147547949334
457.9061712796709,550.5296312068734
444.5679197466184,487.9842795454527
815.4286371353267,641.2761694810405
656.9049422633925,574.7174907681122
605.3092397437212,525.9251864270998
580.3870997222236,468.36125125926526
489.662931386531,626.0660240705938
466.9335638682227,571.6245888158113
458.8671942678071,533.7786732545043
457.65177620109154,469.8742936137706
890.6302904494659,649.5463390787249
692.9903111390408,577.8862965644611
611.9395698712516,524.0375219811173
594.3445703388145,468.7015637996263
887.3754949123627,651.7159488777555
667.0744830979241,587.984501848976
607.7772076526338,550.4461162780268
592.425483552561,477.193391896898
777.938865544766,596.5467457290341
600.621012444145,552.0556228958172
542.186274381016,512.8875805489139
465.0502083970718,460.26402946351664
599.9067437901979,654.9995541589738
579.622843559374,605.1264153362274
530.752631532557,552.8141697375345
446.8294265717018,485.5366997412987
602.6943258880774,628.5617104354642
572.8205117183716,581.7893084220204
555.0587327575885,540.9211303651897
454.3658736081916,474.94641783322476
604.5650117456447,657.3709255472218
582.2515573888973,610.4911361180696
474.1508404060144,592.701482906397
470.36307484639593,494.1385522871561
673.1743843670963,721.7163437724907
601.9279607274094,662.6626453756536
498.2262426219892,588.9461601093291
375.85753466179426,511.84737293405965
670.0596517449959,625.9448252314222
612.7939587726802,580.7850732276254
588.7457955390164,541.2487647964587
524.9986463351058,475.1928868045005
752.3610982988511,717.031601817859
614.3920808456768,661.8594435685973
574.5108091644089,610.3330901789593
436.0444400351601,515.1838578007732
856.8205559786115,664.6181682205173
783.8522772905812,592.7949207811281
713.2657186728048,543.5306348208045
625.3167938440248,477.2870367053328
690.5706497394297,589.613809832921
523.0915200206745,554.3550766599988
514.9557170623666,497.7304736443441
439.6166473876625,461.65236121577794
600.1848312627607,643.6749531619696
576.1073616244063,587.9840072187367
568.9894048322717,555.8842782509585
446.8909589703639,479.1696064524859
593.160646298201,686.5225815535975
558.0347101243617,637.2432344069185
539.7606634878863,611.0219521999196
444.9103924964266,506.41157497959114
514.0714714786966,635.0020389431337
508.04603117539824,589.4484121752163
478.1468825417848,551.7764895982793
460.4512454363179,480.05859631648786
868.5557318269211,649.0933970401104
691.3860249854216,577.6225809905253
624.5338006506784,523.8394220939122
601.6365774605574,468.60130933572043
564.6503779062034,619.3111846012583
562.221765439404,574.1773098018465
523.365393761723,536.4655631561994
449.5332418642992,471.6861116689413
642.8187452635799,657.5062384985441
599.9880334144766,594.4876962135834
566.1251270785772,540.5517277776974
457.14190669872056,480.24489804542554
687.3039250038174,667.5742986482485
636.5563789528998,615.4112840549519
616.0569467227309,554.668972916425
440.2990519698755,489.4795162315412
520.7716623631878,615.3816370743357
491.4657762841836,571.5480497328526
459.1061029507962,531.1435338501631
432.327197044576,470.6453845081454
819.3001048406257,733.8448021187481
633.9965261620346,673.1946286453842
629.7871010364094,603.3730742336516
487.48787786924026,517.6895466875816
529.8512444414915,671.1943374887196
514.5006938092062,596.5677224433516
485.17371169383694,530.4879524918489
468.92217672210353,478.14512685397216
702.4096850860385,640.9877767276997
635.7295689687116,591.9861372294425
473.0274494217064,537.6501171177654
433.1207890010415,478.30350383728324
590.8529383009242,652.9801063806183
589.4404294373809,605.0451091781204
564.4612246536981,551.6309357793081
449.47111275655215,485.8736509447487
638.531484013179,632.7696193179914
538.2410542088205,581.5421682416802
494.1925808116165,544.2037818687006
478.8165454897073,476.0186318023305
749.5254643670708,641.8570533125541
582.9842726834017,582.4702771569276
572.2691823328425,536.3331499577332
475.371317540097,474.47223044918445
831.5215709029452,647.302683038674
702.8279199121653,601.0998437978495
627.3304389588875,570.2899563051349
620.4448021319861,487.8305124090088
816.8647005799231,656.678108085332
642.6166556645695,591.377601868416
581.5734571327612,546.4305496570187
577.9376358918604,478.26378702682666
537.15336537158,624.2310272249732
490.2480245716277,562.9011512166995
452.46005007544727,520.567426368416
445.389627165038,463.36854566199924
519.667112032019,634.2507352782521
472.6484310829827,577.5367461351084
448.2488400730608,531.1585967655825
407.65551445247735,472.25760349846433
588.976472965822,632.857936542071
517.7786248379507,565.0176124700546
515.2330212052162,501.1218113509346
445.31166333695944,461.9079396238367
819.7561852527456,655.9077858584221
744.2625911368712,605.5810399746637
647.8911553488601,545.9445649633041
552.4887088495086,484.716172049914
606.2494056772535,660.4147425638705
578.4376667409374,613.695831751942
488.96077135219394,596.011699338754
475.26024521387785,495.8811861848699
601.3225399003157,665.5953356638106
570.3468238354822,601.7227716573116
550.7279569202167,565.6330463251385
519.287461081475,484.92992003756996
842.6916860042331,660.0747717255122
796.4037391842754,589.3028729026772
699.9965012999407,543.2433625628004
618.6272937304973,475.7647134985828
561.3094979686601,655.3688476744766
519.1385951960168,610.0374052496321
453.84358433230335,575.6487985301039
444.42767951170913,491.95149431014744
617.8885202787397,592.7764889161963
582.2590726071375,541.4292990781012
525.2228710201773,506.07298838538463
474.0915867474108,468.1736146311949
579.5766879867067,658.713316519682
514.568213188165,589.9421828143286
503.4052784630531,548.7491530740681
479.76497042240504,485.029514660556
622.3418691115698,636.6034819290348
561.8216819589815,583.8070400492273
472.2113819267588,528.0719966837195
468.41237311769976,470.32803032379996
670.0596517449959,629.1999199989722
612.7939587726802,579.7863441174837
588.7457955390164,537.4793794486555
524.9986463351058,474.2859749555335
581.548441366726,640.8574036278634
568.3209840377929,590.7374132848314
549.5177472598442,553.4032229491926
451.25634764967714,479.7626733168043
655.3756203496673,647.8555507577504
622.5483330307354,584.6256474112838
545.5066529648574,554.4555964619058
483.32506375321367,486.43547458569344
886.0973914997287,562.0174495195702
673.5272544822762,515.7405289521992
587.5385119329312,475.34977677201255
508.1075038061588,457.33694557099443
842.6916860042331,660.3250391237593
796.4037391842754,583.8525357378396
699.9965012999407,545.2086361578909
618.6272937304973,486.97125527346816
541.0646069213947,660.2731554639341
535.491750516534,600.8648656780739
487.4922070220345,571.7385374918116
433.0962101744829,490.12270177416514
529.8512444414915,650.59912523878
514.5006938092062,578.0606007316785
485.17371169383694,522.5923800741526
468.92217672210353,477.1141636627477
719.623737979524,645.9352203080549
716.7012037495248,575.649234160016
641.1897872578048,520.1797609375626
539.265173593385,475.71006922302087
504.3539332100116,589.2967832811928
498.2365942629005,536.6767462905892
460.5035078816221,518.1117215350338
453.10520090102193,474.52815634205245
578.7229577351712,646.6281080498846
517.3271771088082,586.7823312306904
487.00860013679886,518.156072522018
476.2509659227542,467.4807308315526
656.542117151021,629.8181483258794
622.4443186404698,580.2766761851753
570.1847305076353,538.4208216925836
529.5240133472662,474.6639728790179
563.2856424916996,626.7062587662352
562.4941978411848,575.0131344025849
521.5472156952866,535.7236059392251
449.70015750909374,475.009544298113
630.3282482897991,626.3550237387062
605.5789177029181,577.1122684415675
556.1921797987364,536.3739373252333
521.7514128822139,474.2271185507977
735.3215978263087,669.4553259975476
668.8005889025259,608.4548931440498
645.2771666538749,532.893573172355
468.19235558327034,470.72364292601065
811.4085811188739,591.898339640672
562.1979705080112,544.9168995739437
537.9662578714598,513.1274082842472
512.4270076990571,468.773571577617
618.195107495944,652.8241242841425
588.2131356102992,593.4462871435036
514.4387101205367,532.131739999694
456.5515428264905,472.5427035560326
831.5215709029452,643.3532721389691
702.8279199121653,599.9825494140478
627.3304389588875,561.2396324471858
620.4448021319861,479.8923610995595
667.7945674230559,694.6686139988249
639.4837868158477,626.2749375544462
586.0924764432956,541.5736758789117
439.68367672864383,473.8736692132263
652.5423789518237,640.7178550830176
598.9655803711697,595.2620492362915
579.9244365101151,565.7908959398615
466.9259554652359,483.29164749936376
687.3039250038174,673.1627051655911
636.5563789528998,609.194787379286
616.0569467227309,536.0257859088346
440.2990519698755,472.97696400682
577.7556677706319,641.390090311369
535.2261037388306,591.2304626812925
534.5315618764889,553.9565476195771
460.4205357285212,479.95103009608823
569.3827592760473,652.1819584782269
528.8292663406135,581.3109878340916
464.0409262466788,539.2714930374931
446.0146275626546,482.9887637420143
540.4727163589555,645.6297126805434
506.1234968597247,600.6311409760881
443.30030846637055,558.9275771324227
425.4037156178861,479.064108590996
552.095930595623,588.0766926515895
523.1206482874868,553.2054812626149
498.4763277941449,504.2651350889637
460.91392179291466,459.37648873189687
607.989452701624,598.3166976524838
597.5454879324826,552.0442704448403
527.9232006227113,521.3606359650472
448.8796852188461,470.9842411541457
741.7765600746402,638.0911348251465
710.094898827844,559.014513398097
332.24320577171915,509.69572291403614
324.1278888269732,476.4598171069935
702.9841813969207,655.923282849219
667.6836915769329,584.9379648289801
605.5890594509863,550.8563876700264
476.88068303052614,487.4267032049854
851.2799498692817,662.2025174080627
657.5277806932569,570.7860399484703
645.3684755142648,517.2828691990455
529.5368141913551,481.9827538982379
642.8187452635799,637.4695729429301
599.9880334144766,580.2329101939011
566.1251270785772,531.9521057508495
457.14190669872056,475.6483411873819
703.0574020296224,626.927245277467
580.9031557113021,582.264614766724
541.6768565091862,548.4190039781472
484.1221023256675,477.59364840793734
557.1093329501916,599.9370119807155
554.9008187929567,553.6724514047878
486.57131045858114,524.7973204375787
446.1407118983799,472.2278855721781
594.8995052962509,592.8063437708968
592.1930207205863,554.864086899474
533.5683744987524,509.4186162960578
464.9006875214415,462.46847317953035
